;BOUWJAAR_PAND;VLOEROPPERVLAK_VERBLIJFSOBJECT;age;app_advance_payment_adjustment_last_year;app_check_advance_payment_last_year;app_determine_day_of_payment_last_year;app_mandate_no_last_year;app_mandate_yes_last_year;app_transaction_request_last_year;bought_toon;electricity_annual_consumption_estimated_offpeak;electricity_annual_consumption_estimated_peak;electricity_annual_consumption_estimated_total;electricity_last_contract_annual_consumption_estimated_offpeak;electricity_last_contract_annual_consumption_estimated_peak;electricity_last_contract_annual_consumption_estimated_total;electricity_last_contract_term;gas_annual_consumption_estimated;gas_last_contract_annual_consumption_estimated;has_active_boiler_rent_contract;has_active_electricity_contract;has_phone_number;province;web_os_other_last_year
132;1996;242;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1564;2338;3902;1564;2338;3902;1 YEAR;1973;1973;FALSE;TRUE;TRUE;FRIESLAND;FALSE
133;1970;120;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;546;576;1122;546;576;1122;INDEFINITE;718;718;FALSE;TRUE;TRUE;UTRECHT;FALSE
134;1993;144;54;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2039;2815;4854;2039;2815;4854;INDEFINITE;2105;2105;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
135;1900;111;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1044;1264;2308;1044;1264;2308;INDEFINITE;1847;1847;FALSE;TRUE;TRUE;GELDERLAND;FALSE
136;1974;141;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;975;1299;2274;975;1299;2274;INDEFINITE;2326;2326;FALSE;TRUE;TRUE;UTRECHT;FALSE
137;2017;124;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1856;1980;3836;1856;1980;3836;INDEFINITE;;861;FALSE;TRUE;TRUE;UTRECHT;FALSE
138;2013;59;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
139;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;10105;14920;25025;10105;14920;25025;INDEFINITE;;;FALSE;TRUE;TRUE;;FALSE
140;1969;50;89;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;950;623;1573;950;623;1573;3 YEARS;31;31;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
141;1960;186;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
142;1967;107;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1911;1911;;1911;1911;INDEFINITE;1336;1336;FALSE;TRUE;TRUE;UTRECHT;FALSE
143;1996;69;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;237;274;511;237;274;511;INDEFINITE;279;279;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
144;1954;80;29;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;626;742;1368;626;742;1368;INDEFINITE;1833;1833;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
145;1980;103;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;932;1546;2478;932;1546;2478;1 YEAR;1650;1650;FALSE;TRUE;TRUE;GRONINGEN;FALSE
146;1990;99;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1731;1871;3602;1731;1871;3602;1 YEAR;914;914;FALSE;TRUE;TRUE;UTRECHT;FALSE
147;1974;122;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1410;1586;2996;1410;1586;2996;3 YEARS;1300;1300;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
148;2004;76;72;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1113;1134;2247;1113;1134;2247;3 YEARS;882;882;FALSE;TRUE;TRUE;UTRECHT;FALSE
149;1985;48;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;600;886;1486;600;886;1486;INDEFINITE;321;321;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
150;;;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2111;4428;6539;231;525;756;INDEFINITE;2270;2270;FALSE;TRUE;TRUE;;FALSE
151;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2161;1208;3369;2161;1208;3369;INDEFINITE;1484;1484;FALSE;TRUE;TRUE;;FALSE
152;1965;129;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2515;2515;;2515;2515;INDEFINITE;1515;1515;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
153;2004;120;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;985;1196;2181;985;1196;2181;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
154;1980;96;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;562;812;1374;562;812;1374;INDEFINITE;845;845;FALSE;TRUE;FALSE;UTRECHT;FALSE
155;1987;75;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1178;839;2017;1178;839;2017;INDEFINITE;1466;1466;FALSE;TRUE;FALSE;ZUID-HOLLAND;FALSE
156;2002;141;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2395;3120;5515;2395;3120;5515;INDEFINITE;1192;1192;FALSE;FALSE;TRUE;OVERIJSSEL;FALSE
157;1978;137;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1025;596;1621;1025;596;1621;1 YEAR;1905;1905;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
158;2007;138;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1189;1387;2576;1189;1387;2576;INDEFINITE;;;FALSE;TRUE;TRUE;FLEVOLAND;FALSE
159;2018;87;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2036;2268;4304;426;372;798;1 YEAR;1396;1396;FALSE;TRUE;TRUE;GELDERLAND;FALSE
160;1992;127;60;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1481;1315;2796;1076;945;2021;3 YEARS;852;852;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
161;1984;29;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
162;1970;80;65;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;854;854;;;1177;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
163;2002;96;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1045;647;1692;;;691;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
164;2014;170;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;5477;15349;20826;3 YEARS;;4151;FALSE;FALSE;TRUE;UTRECHT;FALSE
165;1979;93;62;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;959;1141;2100;959;1141;2100;INDEFINITE;631;631;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
166;1968;79;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2054;973;3027;2054;973;3027;INDEFINITE;17;17;FALSE;TRUE;TRUE;UTRECHT;FALSE
167;1928;101;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;727;802;1529;727;802;1529;INDEFINITE;1007;1007;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
168;1967;87;67;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1299;817;2116;1299;817;2116;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
169;1992;182;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3683;2610;6293;3683;2610;6293;INDEFINITE;2518;2518;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
170;1969;104;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;2388;1725;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
171;1925;103;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4586;4586;;4586;4586;INDEFINITE;1422;1422;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
172;2002;164;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1502;1245;2747;1502;1245;2747;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
173;1947;48;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;320;312;632;320;312;632;1 YEAR;756;756;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
174;2007;156;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1389;2020;3409;1389;2020;3409;INDEFINITE;1715;1715;FALSE;TRUE;TRUE;UTRECHT;FALSE
175;1955;97;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1920;2899;4819;1920;2899;4819;INDEFINITE;2277;2277;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
176;1933;89;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;481;461;942;481;461;942;INDEFINITE;579;579;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
177;1958;55;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;450;659;1109;450;659;1109;INDEFINITE;970;970;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
178;1988;81;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1258;1258;;908;908;INDEFINITE;1454;712;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
179;1930;144;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3003;4018;7021;3003;4018;7021;INDEFINITE;2510;2510;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
180;1975;50;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1521;2166;3687;1521;2166;3687;INDEFINITE;34;34;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
181;1961;76;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1486;1486;;1486;1486;1 YEAR;1122;1122;FALSE;TRUE;TRUE;DRENTHE;FALSE
182;1976;173;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;686;1271;1957;686;1271;1957;INDEFINITE;2317;2317;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
183;1973;92;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1807;2102;3909;1807;2102;3909;INDEFINITE;369;369;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
184;1974;106;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;566;652;1218;566;652;1218;INDEFINITE;832;832;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
185;2016;65;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1084;1300;2384;1084;1300;2384;INDEFINITE;553;553;FALSE;TRUE;TRUE;UTRECHT;FALSE
186;1988;106;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2029;2338;4367;2029;2338;4367;INDEFINITE;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
187;1994;85;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1151;1233;2384;1083;1318;2401;INDEFINITE;591;542;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
188;1969;110;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;827;1032;1859;827;1032;1859;INDEFINITE;1628;1628;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
189;2002;65;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1157;1699;2856;1157;1699;2856;INDEFINITE;486;486;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
190;1986;165;67;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1620;972;2592;3 YEARS;;1606;FALSE;FALSE;TRUE;LIMBURG;FALSE
191;1982;32;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1689;2277;2744;1689;1055;2744;INDEFINITE;25;25;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
192;2002;175;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;2476;1634;4110;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
193;1960;136;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;459;742;1201;459;742;1201;INDEFINITE;1329;1329;FALSE;TRUE;TRUE;UTRECHT;FALSE
194;1976;96;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;570;635;1205;570;635;1205;INDEFINITE;329;329;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
195;1965;96;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1135;966;2101;1135;966;2101;1 YEAR;1092;1092;TRUE;TRUE;TRUE;ZUID-HOLLAND;FALSE
196;;;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;1482;1482;FALSE;FALSE;TRUE;;FALSE
197;;;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;856;1945;2526;856;1670;2526;3 YEARS;1763;1763;FALSE;TRUE;TRUE;;FALSE
198;1956;154;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2089;2091;4180;2044;2030;4074;3 YEARS;1683;1683;FALSE;TRUE;TRUE;UTRECHT;FALSE
199;1999;135;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1068;818;1886;1068;818;1886;4 YEARS;395;395;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
200;1990;66;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
201;1993;133;69;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1908;2167;4066;1723;2167;3890;INDEFINITE;1381;1381;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
202;1960;1517;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1502;1421;2923;1502;1421;2923;INDEFINITE;1960;1960;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
203;1968;125;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1281;980;2261;1281;980;2261;3 YEARS;255;255;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
204;1971;103;36;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;1923;2481;4404;1923;2481;4404;INDEFINITE;37;37;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
205;2017;114;34;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;518;533;1051;518;533;1051;3 YEARS;1384;1384;FALSE;TRUE;TRUE;GELDERLAND;FALSE
206;1996;78;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
207;2012;122;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1496;2203;3699;1496;2203;3699;3 YEARS;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
208;2010;89;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;908;956;1864;884;986;1870;4 YEARS;1090;1084;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
209;1994;71;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2993;2993;;2993;2993;3 YEARS;1123;1123;FALSE;TRUE;TRUE;GELDERLAND;FALSE
210;1971;104;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;679;596;1275;679;596;1275;3 YEARS;729;729;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
211;1995;99;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1395;2184;3579;1395;2184;3579;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
212;1964;78;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;417;455;872;417;455;872;INDEFINITE;162;4;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
213;1978;82;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;726;660;1386;4 YEARS;;813;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
214;1982;95;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1133;1041;2174;1133;1041;2174;1 YEAR;82;82;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
215;1988;79;58;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;819;914;1733;819;914;1733;INDEFINITE;1518;1518;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
216;1987;127;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2277;2403;4680;2304;3308;5612;3 YEARS;845;758;FALSE;TRUE;TRUE;UTRECHT;FALSE
217;1984;109;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1701;1277;2978;1701;1277;2978;3 YEARS;677;677;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
218;1988;108;31;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;923;1258;2181;923;1258;2181;3 YEARS;865;865;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
219;1938;119;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3925;3925;;3925;3925;INDEFINITE;1841;1841;FALSE;TRUE;TRUE;GRONINGEN;FALSE
220;1972;45;87;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;679;909;1588;444;803;1247;INDEFINITE;;903;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
221;1975;126;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1643;1796;3439;1643;1796;3439;4 YEARS;1669;1669;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
222;1909;103;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;441;620;1061;441;620;1061;INDEFINITE;534;534;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
223;1973;143;38;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2576;2576;;2576;2576;INDEFINITE;2018;2018;FALSE;TRUE;TRUE;DRENTHE;FALSE
224;1997;168;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2435;2821;5256;2435;2821;5256;3 YEARS;2090;2090;FALSE;TRUE;TRUE;GELDERLAND;FALSE
225;1974;84;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1613;2661;4274;1613;2661;4274;4 YEARS;1391;1391;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
226;1970;112;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;839;971;1810;839;971;1810;INDEFINITE;1111;1111;FALSE;TRUE;TRUE;UTRECHT;FALSE
227;2000;147;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4363;4363;;4363;4363;3 YEARS;1273;1273;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
228;1973;150;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;633;1042;1675;633;1042;1675;INDEFINITE;1470;1470;FALSE;TRUE;TRUE;FLEVOLAND;FALSE
229;1909;105;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;10105;14920;25025;1734;1805;3539;INDEFINITE;1410;811;FALSE;FALSE;FALSE;ZUID-HOLLAND;FALSE
230;1953;134;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;2810;2434;5244;4 YEARS;;1409;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
231;1964;80;45;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;609;473;1082;609;473;1082;1 YEAR;931;931;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
232;;;38;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;896;841;1737;896;841;1737;1 YEAR;1458;1458;FALSE;TRUE;TRUE;;FALSE
233;1994;134;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1692;1556;3248;1692;1556;3248;INDEFINITE;1480;1480;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
234;;;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1063;1546;2609;1063;1546;2609;INDEFINITE;473;473;FALSE;TRUE;TRUE;;FALSE
235;1992;78;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;471;601;1072;471;601;1072;4 YEARS;330;330;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
236;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
237;2001;200;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2312;2299;4611;2312;2299;4611;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
238;1951;86;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;844;927;1771;844;927;1771;4 YEARS;1652;1652;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
239;1961;89;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1448;1870;3246;1448;1767;3215;4 YEARS;1044;1033;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
240;1979;73;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;629;1181;1810;629;1181;1810;1 YEAR;956;956;FALSE;TRUE;TRUE;GELDERLAND;FALSE
241;1958;91;37;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1880;1683;3563;1880;1683;3563;3 YEARS;1413;1259;FALSE;TRUE;TRUE;UTRECHT;FALSE
242;1922;71;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1512;1325;2837;1512;1325;2837;INDEFINITE;1946;1946;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
243;1980;53;21;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;744;1029;1773;744;1029;1773;INDEFINITE;565;565;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
244;1998;104;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1157;1347;2504;1157;1347;2504;INDEFINITE;1064;1064;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
245;2008;119;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1855;2148;4003;1855;2148;4003;INDEFINITE;;576;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
246;1924;221;64;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2196;1719;3915;2196;1719;3915;1 YEAR;3115;3115;FALSE;TRUE;TRUE;GELDERLAND;FALSE
247;1971;81;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1332;1344;2615;1271;1344;2615;3 YEARS;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
248;1932;67;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1579;962;2541;1579;962;2541;INDEFINITE;1880;1880;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
249;1900;116;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2478;2884;5362;2478;2884;5362;INDEFINITE;1630;1630;FALSE;TRUE;TRUE;ZUID-HOLLAND;TRUE
250;1963;51;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;762;349;1111;762;349;1111;INDEFINITE;0;0;FALSE;TRUE;TRUE;UTRECHT;FALSE
251;1974;133;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
252;1977;137;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1693;2019;3712;1693;2019;3712;1 YEAR;1843;1843;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
253;2012;82;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1271;1140;2411;1271;1140;2411;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
254;1964;99;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2863;2090;4953;2863;2090;4953;INDEFINITE;3026;3026;FALSE;TRUE;TRUE;UTRECHT;FALSE
255;1953;59;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;665;254;919;665;254;919;INDEFINITE;218;218;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
256;1968;102;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1438;1585;3023;1438;1585;3023;INDEFINITE;;383;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
257;1980;112;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1752;2117;3869;1752;2117;3869;INDEFINITE;1347;1347;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
258;1986;124;69;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;715;715;;715;715;1 YEAR;1573;1573;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
259;1984;79;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2024;2024;;2024;2024;INDEFINITE;1415;1415;FALSE;TRUE;TRUE;UTRECHT;FALSE
260;1987;117;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1657;2485;4142;1657;2485;4142;3 YEARS;989;989;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
261;1994;131;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3459;3459;;3459;3459;INDEFINITE;2243;2243;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
262;1990;78;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;492;609;1101;492;609;1101;3 YEARS;840;840;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
263;2011;100;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1207;1252;2459;1207;1252;2459;4 YEARS;192;192;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
264;1969;79;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;770;558;1328;770;558;1328;INDEFINITE;165;165;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
265;2004;126;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3271;4081;7352;3271;4081;7352;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
266;1970;88;58;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;473;691;1164;473;691;1164;3 YEARS;18;18;FALSE;TRUE;TRUE;UTRECHT;FALSE
